User-ID,Location,Age,city,state,country
209875,"crescent city, california, usa",43,crescent city,california,usa
209882,"pewaukee, wisconsin, usa",18,pewaukee,wisconsin,usa
209974,"orange, california, usa",,orange,california,usa
209985,"nottingham, england, united kingdom",45,nottingham,england,united kingdom
210035,"cumberland, maryland, usa",24,cumberland,maryland,usa
210097,"federal way, washington, usa",54,federal way,washington,usa
210168,"los angeles, california, usa",26,los angeles,california,usa
210174,", , singapore",,,,singapore
210261,"dryden, michigan, usa",,dryden,michigan,usa
210273,"london, <foreign>, united kingdom",,london,<foreign>,united kingdom
210276,"north fort myers, ,",67,north fort myers,,
210311,"porto, porto, portugal",25,porto,porto,portugal
210315,"berkley, michigan, usa",,berkley,michigan,usa
210317,"atlanta, georgia, usa",,atlanta,georgia,usa
210346,"las vegas, nevada, usa",35,las vegas,nevada,usa
210485,"carmichael, california, usa",35,carmichael,california,usa
210573,"santa clarita, california, usa",,santa clarita,california,usa
210587,"harper woods, michigan, usa",,harper woods,michigan,usa
210597,"lake winnebago, missouri, usa",38,lake winnebago,missouri,usa
210599,"reno, nevada, usa",,reno,nevada,usa
210627,"charlottesville, virginia, usa",,charlottesville,virginia,usa
210685,"medford, oregon, usa",25,medford,oregon,usa
210706,"pensacola, florida, usa",20,pensacola,florida,usa
210717,"wantagh, new york, usa",42,wantagh,new york,usa
210738,"stamford, new york, usa",,stamford,new york,usa
210791,"belleville, illinois, usa",25,belleville,illinois,usa
210792,"franconia, virginia, usa",36,franconia,virginia,usa
210816,"laramie, wyoming, usa",29,laramie,wyoming,usa
210822,"new orleans, louisiana, usa",36,new orleans,louisiana,usa
210838,"springfield, illinois, usa",66,springfield,illinois,usa
210874,"toronto, ontario, canada",26,toronto,ontario,canada
210905,"hollidaysburg, pennsylvania, usa",30,hollidaysburg,pennsylvania,usa
210912,"atlanta, georgia, usa",,atlanta,georgia,usa
210933,"chattanooga, tennessee, usa",,chattanooga,tennessee,usa
210959,"cliffwood, new jersey, usa",30,cliffwood,new jersey,usa
211037,"norfolk, virginia, usa",,norfolk,virginia,usa
211041,"kitimat, british columbia, canada",30,kitimat,british columbia,canada
211043,"naucalpan, edo. de mÃ©xico, mexico",,naucalpan,edo. de mÃ©xico,mexico
211098,"clarksville, tennessee, usa",,clarksville,tennessee,usa
211117,"boca raton, florida, usa",,boca raton,florida,usa
211137,"state college, pennsylvania, usa",,state college,pennsylvania,usa
211145,"tampa, florida, usa",37,tampa,florida,usa
211152,"ava, missouri, usa",33,ava,missouri,usa
211176,"los angeles, california, usa",29,los angeles,california,usa
211231,"prague, prague, czech republic",21,prague,prague,czech republic
211264,"pickerington, ohio, usa",38,pickerington,ohio,usa
211288,"seattle, washington, usa",36,seattle,washington,usa
211303,"asheville, north carolina, usa",43,asheville,north carolina,usa
211344,"vienna, virginia, usa",32,vienna,virginia,usa
211351,"maysville, north carolina, usa",42,maysville,north carolina,usa
211426,"pueblo, colorado, usa",24,pueblo,colorado,usa
211430,"toronto, ontario, canada",28,toronto,ontario,canada
211460,"wien, wien, austria",33,wien,wien,austria
211568,"westboro, massachusetts, usa",51,westboro,massachusetts,usa
211610,"buthiers, haute-saÃ´ne, france",50,buthiers,haute-saÃ´ne,france
211713,"brownsville, pennsylvania, usa",45,brownsville,pennsylvania,usa
211761,"fort collins, colorado, usa",,fort collins,colorado,usa
211767,"hyattsville, maryland, usa",34,hyattsville,maryland,usa
211770,"glen ellyn, illinois, usa",23,glen ellyn,illinois,usa
211847,"okahumpka, florida, usa",27,okahumpka,florida,usa
211919,"jacksonville, florida, usa",38,jacksonville,florida,usa
211922,"austin, texas, usa",,austin,texas,usa
211929,"lisboa, lisboa, portugal",23,lisboa,lisboa,portugal
211937,"garden city park, new york, usa",,garden city park,new york,usa
211961,"enschede, overijssel, netherlands",40,enschede,overijssel,netherlands
212057,"quakertown, pennsylvania, usa",29,quakertown,pennsylvania,usa
212088,"dresden, sachsen, germany",33,dresden,sachsen,germany
212109,"blue hill, maine, usa",56,blue hill,maine,usa
212130,"conroe, texas, usa",,conroe,texas,usa
212142,"warrenton, virginia, usa",37,warrenton,virginia,usa
212181,"fpo, ap, usa",13,fpo,ap,usa
212216,"lexington, virginia,",,lexington,virginia,
212252,"burbank, california, usa",41,burbank,california,usa
212260,"geneva, new york, usa",,geneva,new york,usa
212275,"sandpoint, idaho, usa",9,sandpoint,idaho,usa
212328,"killeen, texas, usa",34,killeen,texas,usa
212350,"nijverdal, overijssel, netherlands",44,nijverdal,overijssel,netherlands
212385,"bulacan, bulacan, philippines",18,bulacan,bulacan,philippines
212427,"narragansett, rhode island, usa",,narragansett,rhode island,usa
212467,"weimar, texas, usa",62,weimar,texas,usa
212568,"huntington beach, california, usa",,huntington beach,california,usa
212628,"horsham, pennsylvania, usa",36,horsham,pennsylvania,usa
212640,"portland, oregon, usa",,portland,oregon,usa
212645,"coal township, pennsylvania, usa",21,coal township,pennsylvania,usa
212752,"mount clemens, michigan, usa",37,mount clemens,michigan,usa
212789,"san francisco, california, usa",34,san francisco,california,usa
212797,"cedar rapids, iowa, usa",39,cedar rapids,iowa,usa
212798,"columbus, ohio, usa",39,columbus,ohio,usa
212802,"faribault, minnesota, usa",51,faribault,minnesota,usa
212806,"columbia, south carolina, usa",,columbia,south carolina,usa
212835,"oil city, louisiana, usa",31,oil city,louisiana,usa
212849,"ft. lauderdale, florida, usa",59,ft. lauderdale,florida,usa
212853,"cape coral, florida, usa",,cape coral,florida,usa
212859,"monroeville, pennsylvania, usa",61,monroeville,pennsylvania,usa
212891,"albuquerque, new mexico, usa",,albuquerque,new mexico,usa
212898,"la ronge, saskatchewan, canada",,la ronge,saskatchewan,canada
212923,"minneapolis, minnesota, usa",34,minneapolis,minnesota,usa
212965,"akron,, ohio, usa",43,akron,,"ohio, usa"
212986,"niskayuna, new york, usa",39,niskayuna,new york,usa
213064,"lakewood, washington, usa",,lakewood,washington,usa
213066,"griffin, georgia, usa",,griffin,georgia,usa
213101,"estill springs, tennessee, usa",42,estill springs,tennessee,usa
213111,"etobicoke, ontario, canada",38,etobicoke,ontario,canada
213113,"westmount, quebec, canada",32,westmount,quebec,canada
213119,"vancouver, british columbia, canada",20,vancouver,british columbia,canada
213126,"spring, texas, usa",,spring,texas,usa
213141,"portland, oregon, usa",34,portland,oregon,usa
213150,"destrehan, louisiana, usa",,destrehan,louisiana,usa
213191,"san diego, california, usa",,san diego,california,usa
213197,"fremont, california, usa",33,fremont,california,usa
213207,"maryland heights, missouri, usa",,maryland heights,missouri,usa
213255,"lancaster, lancashire, united kingdom",32,lancaster,lancashire,united kingdom
213312,"baltimore, maryland, usa",47,baltimore,maryland,usa
213316,"rotherham, england, united kingdom",32,rotherham,england,united kingdom
213350,"rowland heights, california, usa",65,rowland heights,california,usa
213410,"elm grove, wisconsin, usa",,elm grove,wisconsin,usa
213426,"camden, new jersey, usa",28,camden,new jersey,usa
213518,"seattle, washington, usa",42,seattle,washington,usa
213523,"brookville, pennsylvania, usa",,brookville,pennsylvania,usa
213531,"bolingbrook, illinois, usa",63,bolingbrook,illinois,usa
213598,"homer, alaska, usa",28,homer,alaska,usa
213612,"ashland, massachusetts, usa",34,ashland,massachusetts,usa
213625,"seattle, washington, usa",,seattle,washington,usa
213628,"springfield, ,",31,springfield,,
213638,"zhadum, yedor, usa",43,zhadum,yedor,usa
213641,"princeton, new jersey, usa",37,princeton,new jersey,usa
213657,"london, england, united kingdom",28,london,england,united kingdom
213661,"hollywood, florida, usa",41,hollywood,florida,usa
213703,"versailles, kentucky, usa",49,versailles,kentucky,usa
213707,"regina, saskatchewan, canada",30,regina,saskatchewan,canada
213708,"madison, alabama, usa",36,madison,alabama,usa
213760,"omaha, nebraska, usa",32,omaha,nebraska,usa
213839,"pekin, illinois, usa",43,pekin,illinois,usa
213845,"clovis, california, usa",38,clovis,california,usa
213915,"sheffield, s yorkshire, united kingdom",29,sheffield,s yorkshire,united kingdom
213919,"oakland, ,",,oakland,,
213941,"lorain, ohio, usa",20,lorain,ohio,usa
213972,"calgary, alberta, canada",,calgary,alberta,canada
213977,"cold spring, minnesota, usa",,cold spring,minnesota,usa
214042,"burlington, ontario, canada",63,burlington,ontario,canada
214102,"cambridge, massachusetts, usa",,cambridge,massachusetts,usa
214138,"lakeland,, florida, usa",79,lakeland,,"florida, usa"
214244,"duisburg, nordrhein-westfalen, germany",23,duisburg,nordrhein-westfalen,germany
214270,"huntington, west virginia, usa",20,huntington,west virginia,usa
214272,"paris, tennessee, usa",42,paris,tennessee,usa
214315,"louisville, kentucky, usa",32,louisville,kentucky,usa
214528,"semaphore, south australia, australia",31,semaphore,south australia,australia
214583,"hattiesburg, mississippi,",,hattiesburg,mississippi,
214631,"coral gables, florida, usa",52,coral gables,florida,usa
214641,"avondale, arizona, usa",30,avondale,arizona,usa
214651,"las vegas, nevada, usa",38,las vegas,nevada,usa
214654,"san jose, california, usa",,san jose,california,usa
214717,"berkeley, california, usa",23,berkeley,california,usa
214786,"boone county, kentucky, usa",,boone county,kentucky,usa
214807,"foresthill, california, usa",23,foresthill,california,usa
214876,"augusta, georgia, usa",19,augusta,georgia,usa
214879,"turku, varsinais-suomi, finland",24,turku,varsinais-suomi,finland
214890,"edinburgh, scotland, united kingdom",62,edinburgh,scotland,united kingdom
214920,"lleida, catalunya, spain",35,lleida,catalunya,spain
214935,"riverside, california, usa",27,riverside,california,usa
214990,"minneapolis, minnesota, usa",29,minneapolis,minnesota,usa
215006,"seattle, washington, usa",44,seattle,washington,usa
215020,"amity, arkansas, usa",47,amity,arkansas,usa
215040,"bellows falls, vermont, usa",51,bellows falls,vermont,usa
215071,"block island, rhode island, usa",29,block island,rhode island,usa
215078,"aloha, oregon, usa",,aloha,oregon,usa
215136,"the landmark, central, hong kong",,the landmark,central,hong kong
215139,"manahawkin, new jersey, usa",,manahawkin,new jersey,usa
215148,"baltimore, maryland, usa",,baltimore,maryland,usa
215180,"hilliard, ohio, usa",39,hilliard,ohio,usa
215225,"bonn, nordrhein-westfalen, germany",40,bonn,nordrhein-westfalen,germany
215256,"sun valley, california, usa",34,sun valley,california,usa
215278,"anderson, california, usa",,anderson,california,usa
215298,"toronto, ontario, canada",32,toronto,ontario,canada
215304,"milton, ontario, canada",,milton,ontario,canada
215357,"zephyrhills, florida, usa",,zephyrhills,florida,usa
215359,"western springs, illinois, usa",57,western springs,illinois,usa
215375,"seattle, washington, usa",43,seattle,washington,usa
215388,"citrus heights, california, usa",,citrus heights,california,usa
215421,"san francisco, california, usa",57,san francisco,california,usa
215529,"austin, texas, usa",38,austin,texas,usa
215548,"maple ridge, british columbia, canada",,maple ridge,british columbia,canada
215609,"akron, ohio, usa",,akron,ohio,usa
215627,"new bern, ,",,new bern,,
215677,"matlock, england, united kingdom",44,matlock,england,united kingdom
215693,"worcester, massachusetts, usa",30,worcester,massachusetts,usa
215709,"apex, north carolina, usa",,apex,north carolina,usa
215721,"heemstede, noord holland, netherlands",14,heemstede,noord holland,netherlands
215745,"mÃ¼nchen, bayern, germany",24,mÃ¼nchen,bayern,germany
215752,"portland, oregon, usa",,portland,oregon,usa
215753,"albuquerque, new mexico, usa",,albuquerque,new mexico,usa
215801,"santa clara, california, usa",42,santa clara,california,usa
215829,"chamblee, georgia, usa",,chamblee,georgia,usa
215942,"toulouse, midi-pyrÃ©nÃ©es, france",24,toulouse,midi-pyrÃ©nÃ©es,france
215947,"rouen, normandie, france",,rouen,normandie,france
215980,"new orleans, louisiana, usa",,new orleans,louisiana,usa
215986,"fort worth, texas, usa",28,fort worth,texas,usa
215988,"lake oswego, oregon, usa",42,lake oswego,oregon,usa
216012,"clevelad, ohio, usa",34,clevelad,ohio,usa
216019,"mechanicsville, virginia, usa",29,mechanicsville,virginia,usa
216023,"groveland, massachusetts, usa",49,groveland,massachusetts,usa
216027,"manchester, michigan, usa",54,manchester,michigan,usa
216059,"riverside, connecticut, usa",,riverside,connecticut,usa
216099,"ciudad colÃ³n, san josÃ©, costa rica",,ciudad colÃ³n,san josÃ©,costa rica
216100,"lancaster, new hampshire, usa",40,lancaster,new hampshire,usa
216151,"portland, ,",54,portland,,
216155,"somerville, massachusetts, usa",38,somerville,massachusetts,usa
216168,"cassville, missouri, usa",40,cassville,missouri,usa
216211,"scottsdale, arizona, usa",39,scottsdale,arizona,usa
216219,"lyons, oregon, usa",46,lyons,oregon,usa
216294,"shawnee mission, kansas, usa",69,shawnee mission,kansas,usa
216329,"vacaville, california, usa",,vacaville,california,usa
216386,"taylorsville, utah, usa",25,taylorsville,utah,usa
216427,"griswold, connecticut, usa",32,griswold,connecticut,usa
216444,"nunspeet, gelderland, netherlands",57,nunspeet,gelderland,netherlands
216455,"pittsburgh, pennsylvania, usa",37,pittsburgh,pennsylvania,usa
216466,"castleton, vermont, usa",29,castleton,vermont,usa
216501,"nashville, georgia, usa",35,nashville,georgia,usa
216557,"victoria, british columbia, canada",33,victoria,british columbia,canada
216592,"south portland, maine, usa",,south portland,maine,usa
216602,"bridgeton, missouri, usa",,bridgeton,missouri,usa
216670,"pensacola, florida, usa",,pensacola,florida,usa
216679,"new york, new york, usa",26,new york,new york,usa
216683,"san jose, california, usa",,san jose,california,usa
216724,"miami, florida, usa",20,miami,florida,usa
216745,"bristol, ,",36,bristol,,
216781,"apopka, florida, usa",55,apopka,florida,usa
216795,"santa rosa, california, usa",35,santa rosa,california,usa
216829,"parker, colorado, usa",,parker,colorado,usa
216861,"kingston, ontario, canada",48,kingston,ontario,canada
216877,"janesville, wisconsin, usa",29,janesville,wisconsin,usa
216882,"adelaide, south australia, australia",,adelaide,south australia,australia
216925,"el cajon, california, usa",43,el cajon,california,usa
216931,"milwaukie, oregon, usa",51,milwaukie,oregon,usa
216932,"marysville, washington, usa",25,marysville,washington,usa
216955,"quincy, massachusetts, usa",33,quincy,massachusetts,usa
216961,"calgary, alberta, canada",,calgary,alberta,canada
216962,"austin, texas, usa",,austin,texas,usa
217012,"cheyenne, , usa",,cheyenne,,usa
217056,"peoria, arizona, usa",30,peoria,arizona,usa
217089,"edmond, oklahoma, usa",50,edmond,oklahoma,usa
217106,"rock island, illinois, usa",55,rock island,illinois,usa
217107,"pittsburgh, pennsylvania, usa",34,pittsburgh,pennsylvania,usa
217117,"markham, ontario, canada",,markham,ontario,canada
217121,"frodsham, england, united kingdom",43,frodsham,england,united kingdom
217173,"palo alto, california, usa",25,palo alto,california,usa
217262,"fairfax, california, usa",55,fairfax,california,usa
217271,"colorado springs, colorado, usa",43,colorado springs,colorado,usa
